CardID,Name,Colors,CMC,Type,Subtype,Set,Rarity
1756,Jewel Thief,['G'],3,"[""'Creature'""]","[""'Cat'"", ""'Rogue'""]",SNC,Common
1757,Lagonna-Band Trailblazer,['W'],1,"[""'Creature'""]","[""'Centaur'"", ""'Scout'""]",JOU,Common
1758,Llanowar Visionary,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",M21,Common
1759,Mwonvuli Acid-Moss,['G'],4,"[""'Sorcery'""]",,TSP,Common
1760,Sentinel's Eyes,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",THB,Common
1761,Slumbering Keepguard,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",WOE,Common
1762,Stone Rain,['R'],3,"[""'Sorcery'""]",,9ED,Common
1763,Thermokarst,['G'],3,"[""'Sorcery'""]",,ME2,Common
1764,Wild Growth,['G'],1,"[""'Enchantment'""]","[""'Aura'""]",DMR,Common
1765,Cavalier of Flame,['R'],5,"[""'Creature'""]","[""'Elemental'"", ""'Knight'""]",M20,Mythic
1766,Sphinx of Foresight,['U'],4,"[""'Creature'""]","[""'Sphinx'""]",RNA,Rare
1767,Braided Net,['U'],3,"[""'Artifact'""]",,LCI,Rare
1768,Coppercoat Vanguard,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",MAT,Uncommon
1769,Fabrication Foundry,['W'],2,"[""'Artifact'""]",,LCI,Rare
1770,Glass Casket,['W'],2,"[""'Artifact'""]",,WOE,Uncommon
1771,Hopeful Initiate,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Warlock'""]",VOW,Rare
1772,"Katilda, Dawnhart Prime","['G', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Warlock'""]",MID,Rare
1773,Market Gnome,['W'],1,"[""'Artifact'"", ""'Creature'""]","[""'Gnome'""]",LCI,Uncommon
1774,"Melira, the Living Cure","['G', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Scout'""]",ONE,Rare
1775,Overgrown Farmland,,0,"[""'Land'""]",,MID,Rare
1776,Restless Prairie,,0,"[""'Land'""]",,LCI,Rare
1777,"Sigarda, Font of Blessings","['G', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Angel'""]",MAT,Rare
1778,Silver Scrutiny,['U'],2,"[""'Sorcery'""]",,DMU,Rare
1779,Thousand Moons Smithy,['W'],4,"[""'Legendary'"", ""'Artifact'""]",,LCI,Rare
1780,"Torens, Fist of the Angels","['G', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Cleric'""]",VOW,Rare
1781,Unstable Glyphbridge,['W'],5,"[""'Artifact'""]",,LCI,Rare
1782,"Urza, Lord Protector","['U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Artificer'""]",BRO,Mythic
1783,Gorilla Shaman,['R'],1,"[""'Creature'""]","[""'Ape'"", ""'Shaman'""]",MH2,Uncommon
1784,Ashen Rider,"['B', 'W']",8,"[""'Creature'""]","[""'Archon'""]",THS,Mythic
1785,Darkblast,['B'],1,"[""'Instant'""]",,RAV,Uncommon
1786,Field of the Dead,,0,"[""'Land'""]",,M20,Rare
1787,Helm of Obedience,,4,"[""'Artifact'""]",,PRM,Rare
1788,"Indoraptor, the Perfect Hybrid","['B', 'G', 'R']",3,"[""'Legendary'"", ""'Creature'""]","[""'Dinosaur'"", ""'Mutant'""]",REX,Rare
1789,Peek,['U'],1,"[""'Instant'""]",,10E,Common
1790,Sire of Insanity,"['B', 'R']",6,"[""'Creature'""]","[""'Demon'""]",DGM,Rare
1791,Bag of Holding,,1,"[""'Artifact'""]",,AFR,Uncommon
1792,Crypt Incursion,['B'],3,"[""'Instant'""]",,DGM,Common
1793,Coiling Oracle,"['G', 'U']",2,"[""'Creature'""]","[""'Snake'"", ""'Elf'"", ""'Druid'""]",RVR,Common
1794,Family Reunion,['W'],2,"[""'Instant'""]",,LCI,Common
1795,Gatecreeper Vine,['G'],2,"[""'Creature'""]","[""'Plant'""]",RTR,Common
1796,Search Party Captain,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",MID,Common
1797,Woodland Chasm,,0,"[""'Snow'"", ""'Land'""]","[""'Swamp'"", ""'Forest'""]",KHM,Common
1798,Kari Zev's Expertise,['R'],3,"[""'Sorcery'""]",,AER,Rare
1799,"Kutzil, Malamet Exemplar","['G', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Warrior'""]",LCI,Uncommon
1800,Squirming Emergence,"['B', 'G']",3,"[""'Sorcery'""]",,LCI,Rare
1801,Courser of Kruphix,['G'],3,"[""'Enchantment'"", ""'Creature'""]","[""'Centaur'""]",BNG,Rare
1802,Fastbond,['G'],1,"[""'Enchantment'""]",,VMA,Mythic
1803,Sevinne's Reclamation,['W'],3,"[""'Sorcery'""]",,DMR,Rare
1804,Valakut Exploration,['R'],3,"[""'Enchantment'""]",,ZNR,Rare
1805,Basilisk Collar,,1,"[""'Artifact'""]","[""'Equipment'""]",WWK,Rare
1806,"Kumena, Tyrant of Orazca","['G', 'U']",3,"[""'Legendary'"", ""'Creature'""]","[""'Merfolk'"", ""'Shaman'""]",RIX,Mythic
1807,Tidehollow Sculler,"['B', 'W']",2,"[""'Artifact'"", ""'Creature'""]","[""'Zombie'""]",MMA,Uncommon
1808,Unsubstantiate,['U'],2,"[""'Instant'""]",,M21,Uncommon
1809,Disfigure,['B'],1,"[""'Instant'""]",,BRO,Common
1810,Expel the Interlopers,['W'],5,"[""'Sorcery'""]",,WOE,Rare
1811,Apex Devastator,['G'],10,"[""'Creature'""]","[""'Chimera'"", ""'Hydra'""]",CMR,Mythic
1812,Call Forth the Tempest,['R'],8,"[""'Sorcery'""]",,LTC,Rare
1813,Creative Technique,['R'],5,"[""'Sorcery'""]",,PRM,Rare
1814,Hickory Woodlot,,0,"[""'Land'""]",,MM,Common
1815,Maelstrom Wanderer,"['G', 'R', 'U']",8,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",PC2,Mythic
1816,Mind's Desire,['U'],6,"[""'Sorcery'""]",,VMA,Rare
1817,Mossfire Valley,,0,"[""'Land'""]",,OD,Rare
1818,Scryb Ranger,['G'],2,"[""'Creature'""]","[""'Faerie'"", ""'Ranger'""]",TSR,Uncommon
1819,Sulfur Vent,,0,"[""'Land'""]",,IN,Common
1820,Tibalt's Trickery,['R'],2,"[""'Instant'""]",,KHM,Rare
1821,Archfiend of Ifnir,['B'],5,"[""'Creature'""]","[""'Demon'""]",PRM,Rare
1822,Harbinger of the Tides,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",ORI,Rare
1823,Phyrexia's Core,,0,"[""'Land'""]",,NPH,Uncommon
1824,Exclude,['U'],3,"[""'Instant'""]",,CMM,Common
1825,Fathom Seer,['U'],2,"[""'Creature'""]","[""'Illusion'""]",TSR,Common
1826,Myr Kinsmith,,4,"[""'Artifact'"", ""'Creature'""]","[""'Myr'""]",ONE,Common
1827,Armored Scrapgorger,['G'],2,"[""'Creature'""]","[""'Phyrexian'"", ""'Beast'""]",ONE,Uncommon
1828,Cabaretti Courtyard,,0,"[""'Land'""]",,SNC,Common
1829,Elspeth's Nightmare,['B'],3,"[""'Enchantment'""]","[""'Saga'""]",THB,Uncommon
1830,Furnace Reins,['R'],3,"[""'Sorcery'""]",,MOM,Uncommon
1831,Genesis Ultimatum,"['G', 'R', 'U']",7,"[""'Sorcery'""]",,IKO,Rare
1832,Immersturm Skullcairn,,0,"[""'Land'""]",,KHM,Uncommon
1833,"Koma, Cosmos Serpent","['G', 'U']",7,"[""'Legendary'"", ""'Creature'""]","[""'Serpent'""]",KHM,Mythic
1834,Lofty Denial,['U'],2,"[""'Instant'""]",,M21,Common
1835,Saw It Coming,['U'],3,"[""'Instant'""]",,KHM,Uncommon
1836,Selfless Spirit,['W'],2,"[""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",EMN,Rare
1837,"Shigeki, Jukai Visionary",['G'],2,"[""'Legendary'"", ""'Enchantment'"", ""'Creature'""]","[""'Snake'"", ""'Druid'""]",NEO,Rare
1838,Spring // Mind,['G'],9,"[""'Sorcery'""]",,AKH,Uncommon
1839,Stern Lesson,['U'],3,"[""'Instant'""]",,BRO,Common
1840,The Dross Pits,,0,"[""'Land'""]","[""'Sphere'""]",ONE,Common
1841,Void Shatter,,3,"[""'Instant'""]",,OGW,Uncommon
1842,"Yasharn, Implacable Earth","['G', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'"", ""'Boar'""]",ZNR,Rare
1843,"Zahid, Djinn of the Lamp",['U'],6,"[""'Legendary'"", ""'Creature'""]","[""'Djinn'""]",CMM,Uncommon
1844,Syncopate,['U'],1,"[""'Instant'""]",,VOW,Common
1845,Hullbreaker Horror,['U'],7,"[""'Creature'""]","[""'Kraken'"", ""'Horror'""]",VOW,Rare
1846,Not of This World,,7,"[""'Tribal'"", ""'Instant'""]","[""'Eldrazi'""]",ROE,Uncommon
1847,Foil,['U'],4,"[""'Instant'""]",,UMA,Common
1848,Frantic Inventory,['U'],2,"[""'Instant'""]",,M21,Common
1849,Fungal Infection,['B'],1,"[""'Instant'""]",,DAR,Common
1850,Goblin Wizardry,['R'],4,"[""'Instant'""]",,M21,Common
1851,Sage's Row Denizen,['U'],3,"[""'Creature'""]","[""'Vedalken'"", ""'Wizard'""]",M20,Common
1852,Alseid of Life's Bounty,['W'],1,"[""'Enchantment'"", ""'Creature'""]","[""'Nymph'""]",THB,Uncommon
1853,Angel of Serenity,['W'],7,"[""'Creature'""]","[""'Angel'""]",RTR,Mythic
1854,Cavalier of Dawn,['W'],5,"[""'Creature'""]","[""'Elemental'"", ""'Knight'""]",M20,Mythic
1855,"Chandra, Torch of Defiance",['R'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Chandra'""]",KLD,Mythic
1856,Interplanar Beacon,,0,"[""'Land'""]",,WAR,Uncommon
1857,Isolated Chapel,,0,"[""'Land'""]",,DAR,Rare
1858,Rimrock Knight,['R'],2,"[""'Creature'""]","[""'Dwarf'"", ""'Knight'""]",ELD,Common
1859,Soul Partition,['W'],2,"[""'Instant'""]",,BRO,Rare
1860,The Enigma Jewel,['U'],1,"[""'Legendary'"", ""'Artifact'""]",,LCI,Mythic
1861,Infernal Grasp,['B'],2,"[""'Instant'""]",,MID,Uncommon
1862,Feed the Swarm,['B'],2,"[""'Sorcery'""]",,ZNR,Common
1863,"Chimil, the Inner Sun",,6,"[""'Legendary'"", ""'Artifact'""]",,LCC,Mythic
1864,Dwarven Ruins,,0,"[""'Land'""]",,ME2,Uncommon
1865,Hidden Cataract,,0,"[""'Land'""]","[""'Cave'""]",LCI,Common
1866,Ipnu Rivulet,,0,"[""'Land'""]","[""'Desert'""]",HOU,Uncommon
1867,One with the Multiverse,['U'],8,"[""'Enchantment'""]",,BRO,Mythic
1868,Sakashima's Protege,['U'],6,"[""'Creature'""]","[""'Shapeshifter'""]",CMR,Rare
1869,Smallpox,['B'],2,"[""'Sorcery'""]",,TSR,Uncommon
1870,Summer Bloom,['G'],2,"[""'Sorcery'""]",,2X2,Uncommon
1871,Cuombajj Witches,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",PRM,Common
1872,Gray Merchant of Asphodel,['B'],5,"[""'Creature'""]","[""'Zombie'""]",THS,Common
1873,Improvised Club,['R'],2,"[""'Instant'""]",,LTR,Common
1874,Oblivion Ring,['W'],3,"[""'Enchantment'""]",,TD0,Common
1875,Pestilence,['B'],4,"[""'Enchantment'""]",,UZ,Common
1876,Slagwoods Bridge,,0,"[""'Artifact'"", ""'Land'""]",,MH2,Common
1877,Vault Skirge,['B'],2,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Imp'""]",NPH,Common
1878,Ghor-Clan Rampager,"['G', 'R']",4,"[""'Creature'""]","[""'Beast'""]",2XM,Uncommon
1879,Selfless Samurai,['W'],2,"[""'Creature'""]","[""'Fox'"", ""'Samurai'""]",NEO,Uncommon
1880,Siege Rhino,"['B', 'G', 'W']",4,"[""'Creature'""]","[""'Rhino'""]",KTK,Rare
1881,"Thrun, Breaker of Silence",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Troll'"", ""'Shaman'""]",ONE,Rare
1882,"Trelasarra, Moon Dancer","['G', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Elf'"", ""'Cleric'""]",AFR,Uncommon
1883,Vanquish the Horde,['W'],8,"[""'Sorcery'""]",,MID,Rare
1884,Void Rend,"['B', 'U', 'W']",3,"[""'Instant'""]",,SNC,Rare
1885,Hall of Heliod's Generosity,,0,"[""'Legendary'"", ""'Land'""]",,MH1,Rare
1886,Pelakka Predation,['B'],3,"[""'Sorcery'""]",,ZNR,Uncommon
1887,Ruby Medallion,,2,"[""'Artifact'""]",,CMM,Rare
1888,Shriekmaw,['B'],5,"[""'Creature'""]","[""'Elemental'""]",LRW,Uncommon
1889,Smokestack,,4,"[""'Artifact'""]",,VMA,Rare
1890,Standstill,['U'],2,"[""'Enchantment'""]",,OD,Uncommon
1891,Artful Dodge,['U'],1,"[""'Sorcery'""]",,DKA,Common
1892,Devour Flesh,['B'],2,"[""'Instant'""]",,GTC,Common
1893,Dinrova Horror,"['B', 'U']",6,"[""'Creature'""]","[""'Horror'""]",MM3,Common
1894,Goblin Sledder,['R'],1,"[""'Creature'""]","[""'Goblin'""]",ONS,Common
1895,Remote Isle,,0,"[""'Land'""]",,DMR,Common
1896,Runaway Boulder,,6,"[""'Artifact'""]",,LCI,Common
1897,Soul Manipulation,"['B', 'U']",3,"[""'Instant'""]",,ARB,Common
1898,Unwind,['U'],3,"[""'Instant'""]",,DAR,Common
1899,Blossoming Tortoise,['G'],4,"[""'Creature'""]","[""'Turtle'""]",WOE,Mythic
1900,Sentinel of Lost Lore,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Knight'""]",WOE,Rare
1901,Fragmentize,['W'],1,"[""'Sorcery'""]",,KLD,Common
1902,Fauna Shaman,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",BRO,Rare
1903,Ideas Unbound,['U'],2,"[""'Sorcery'""]","[""'Arcane'""]",SOK,Common
1904,Abundant Harvest,['G'],1,"[""'Sorcery'""]",,MH2,Common
1905,Cinder Glade,,0,"[""'Land'""]","[""'Mountain'"", ""'Forest'""]",BFZ,Rare
1906,Force of Virtue,['W'],4,"[""'Enchantment'""]",,MH1,Rare
1907,Lingering Souls,['W'],3,"[""'Sorcery'""]",,DKA,Uncommon
1908,Lonely Sandbar,,0,"[""'Land'""]",,VMA,Common
1909,Recross the Paths,['G'],3,"[""'Sorcery'""]",,MOR,Uncommon
1910,Selective Memory,['U'],4,"[""'Sorcery'""]",,WWK,Rare
1911,Tangled Florahedron,['G'],2,"[""'Creature'""]","[""'Elemental'""]",ZNR,Uncommon
1912,Throne of the God-Pharaoh,,2,"[""'Legendary'"", ""'Artifact'""]",,AKH,Rare
1913,Twiddle,['U'],1,"[""'Instant'""]",,8ED,Common
1914,Undying Malice,['B'],1,"[""'Instant'""]",,VOW,Common
1915,Dreams of Steel and Oil,['B'],1,"[""'Sorcery'""]",,BRO,Uncommon
1916,Halo Forager,"['B', 'U']",3,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",MOM,Uncommon
1917,Acererak the Archlich,['B'],3,"[""'Legendary'"", ""'Creature'""]","[""'Zombie'"", ""'Wizard'""]",AFR,Mythic
1918,Blue Elemental Blast,['U'],1,"[""'Instant'""]",,PRM,Uncommon
1919,Carpet of Flowers,['G'],1,"[""'Enchantment'""]",,UZ,Uncommon
1920,Choke,['G'],3,"[""'Enchantment'""]",,8ED,Uncommon
1921,Deafening Silence,['W'],1,"[""'Enchantment'""]",,ELD,Uncommon
1922,Faerie Macabre,['B'],3,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",MMA,Common
1923,Fiery Confluence,['R'],4,"[""'Sorcery'""]",,PZ1,Rare
1924,Fire Covenant,"['B', 'R']",3,"[""'Instant'""]",,MED,Uncommon
1925,Foundation Breaker,['G'],4,"[""'Creature'""]","[""'Elemental'""]",MH2,Uncommon
1926,Hydroblast,['U'],1,"[""'Instant'""]",,PRM,Common
1927,Inevitable Betrayal,['U'],0,"[""'Sorcery'""]",,MH2,Rare
1928,Meltdown,['R'],1,"[""'Sorcery'""]",,UZ,Uncommon
1929,Phyrexian Censor,['W'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Wizard'""]",MOM,Uncommon
1930,Powder Keg,,2,"[""'Artifact'""]",,UD,Rare
1931,Propaganda,['U'],3,"[""'Enchantment'""]",,PZ1,Uncommon
1932,Seeds of Innocence,['G'],3,"[""'Sorcery'""]",,MI,Rare
1933,Serenity,['W'],2,"[""'Enchantment'""]",,WL,Rare
1934,Sulfuric Vortex,['R'],3,"[""'Enchantment'""]",,VMA,Rare
1935,Toxic Deluge,['B'],3,"[""'Sorcery'""]",,PZ1,Rare
1936,Void Mirror,,2,"[""'Artifact'""]",,MH2,Rare
1937,Alpine Moon,['R'],1,"[""'Enchantment'""]",,M19,Rare
1938,Burrenton Forge-Tender,['W'],1,"[""'Creature'""]","[""'Kithkin'"", ""'Wizard'""]",LRW,Uncommon
1939,Commandeer,['U'],7,"[""'Instant'""]",,CSP,Rare
1940,Cursed Totem,,2,"[""'Artifact'""]",,MH2,Rare
1941,Damping Matrix,,3,"[""'Artifact'""]",,MRD,Rare
1942,Damping Sphere,,2,"[""'Artifact'""]",,DAR,Uncommon
1943,"Elesh Norn, Grand Cenobite",['W'],7,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",NPH,Mythic
1944,Ertai's Scorn,['U'],3,"[""'Instant'""]",,DMU,Uncommon
1945,Hidetsugu Consumes All,"['B', 'R']",3,"[""'Enchantment'""]","[""'Saga'""]",NEO,Mythic
1946,Invasive Surgery,['U'],1,"[""'Instant'""]",,SOI,Uncommon
1947,"Kaheera, the Orphanguard","['G', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Beast'""]",IKO,Rare
1948,Natural State,['G'],1,"[""'Instant'""]",,OGW,Common
1949,Necroplasm,['B'],3,"[""'Creature'""]","[""'Ooze'""]",RAV,Rare
1950,Obsidian Charmaw,['R'],5,"[""'Creature'""]","[""'Dragon'""]",MH2,Rare
1951,Reclamation Sage,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Shaman'""]",CMR,Uncommon
1952,Rest in Peace,['W'],2,"[""'Enchantment'""]",,WOT,Rare
1953,Tamiyo's Safekeeping,['G'],1,"[""'Instant'""]",,NEO,Common
1954,Terastodon,['G'],8,"[""'Creature'""]","[""'Elephant'""]",PD3,Rare
1955,Timely Reinforcements,['W'],3,"[""'Sorcery'""]",,M12,Uncommon
1956,Wear // Tear,['R'],3,"[""'Instant'""]",,DGM,Uncommon
1957,Active Volcano,['R'],1,"[""'Instant'""]",,ME3,Uncommon
1958,Annul,['U'],1,"[""'Instant'""]",,KHM,Common
1959,Arashin Cleric,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",FRF,Common
1960,Curse of the Bloody Tome,['U'],3,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",ISD,Common
1961,Flaring Pain,['R'],2,"[""'Instant'""]",,JUD,Common
1962,Lifelink,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",M12,Common
1963,Return to Nature,['G'],2,"[""'Instant'""]",,MID,Common
1964,Seal of Primordium,['G'],2,"[""'Enchantment'""]",,TSR,Common
1965,Smash to Smithereens,['R'],2,"[""'Instant'""]",,PRM,Common
1966,Spirit Link,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",DMR,Common
1967,Stormbound Geist,['U'],3,"[""'Creature'""]","[""'Spirit'""]",DKA,Common
1968,Underworld Rage-Hound,['R'],2,"[""'Creature'""]","[""'Elemental'"", ""'Dog'""]",THB,Common
1969,Vitality Charm,['G'],1,"[""'Instant'""]",,ONS,Common
1970,Adanto Vanguard,['W'],2,"[""'Creature'""]","[""'Vampire'"", ""'Soldier'""]",XLN,Uncommon
1971,Aether Gust,['U'],2,"[""'Instant'""]",,M20,Uncommon
1972,Anger of the Gods,['R'],3,"[""'Sorcery'""]",,2X2,Rare
1973,"Brimaz, King of Oreskos",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Soldier'""]",BNG,Mythic
1974,Crackling Drake,"['R', 'U']",4,"[""'Creature'""]","[""'Drake'""]",GRN,Uncommon
1975,Disdainful Stroke,['U'],2,"[""'Instant'""]",,SNC,Common
1976,Dragonlord Dromoka,"['G', 'W']",6,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dragon'""]",DTK,Mythic
1977,Dream Trawler,"['U', 'W']",6,"[""'Creature'""]","[""'Sphinx'""]",THB,Rare
1978,Eidolon of Rhetoric,['W'],3,"[""'Enchantment'"", ""'Creature'""]","[""'Spirit'""]",JOU,Uncommon
1979,Goblin Chainwhirler,['R'],3,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",DAR,Rare
1980,Hushbringer,['W'],2,"[""'Creature'""]","[""'Faerie'""]",ELD,Rare
1981,"Jegantha, the Wellspring","['G', 'R']",5,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'"", ""'Elk'""]",IKO,Rare
1982,Languish,['B'],4,"[""'Sorcery'""]",,ORI,Rare
1983,Leyline of Sanctity,['W'],4,"[""'Enchantment'""]",,M11,Rare
1984,Narset's Reversal,['U'],2,"[""'Instant'""]",,WAR,Rare
1985,"Obosh, the Preypiercer","['B', 'R']",5,"[""'Legendary'"", ""'Creature'""]","[""'Hellion'"", ""'Horror'""]",IKO,Rare
1986,Regal Caracal,['W'],5,"[""'Creature'""]","[""'Cat'""]",AKH,Rare
1987,Rending Volley,['R'],1,"[""'Instant'""]",,DTK,Uncommon
1988,"Saheeli, Sublime Artificer","['R', 'U']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Saheeli'""]",WAR,Uncommon
1989,Showdown of the Skalds,"['R', 'W']",4,"[""'Enchantment'""]","[""'Saga'""]",KHM,Rare
1990,Summary Dismissal,['U'],4,"[""'Instant'""]",,EMN,Rare
1991,Test of Talents,['U'],2,"[""'Instant'""]",,STX,Uncommon
1992,Witness Protection,['U'],1,"[""'Enchantment'""]","[""'Aura'""]",SNC,Common
1993,Knockout Blow,['W'],3,"[""'Instant'""]",,SNC,Uncommon
1994,Lithomantic Barrage,['R'],1,"[""'Sorcery'""]",,MOM,Uncommon
1995,Phyrexian Arena,['B'],3,"[""'Enchantment'""]",,ONE,Rare
1996,Urabrask's Forge,['R'],3,"[""'Artifact'""]",,ONE,Rare
1997,Argentum Masticore,,5,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Masticore'""]",ONE,Rare
1998,Mycosynth Lattice,,6,"[""'Artifact'""]",,DST,Rare
1999,Court of Ardenvale,['W'],4,"[""'Enchantment'""]",,WOC,Rare
2000,Curse of Silence,['W'],1,"[""'Enchantment'""]","[""'Aura'"", ""'Curse'""]",MID,Rare
2001,"Iona, Shield of Emeria",['W'],9,"[""'Legendary'"", ""'Creature'""]","[""'Angel'""]",ZEN,Mythic
2002,Kiora's Dismissal,['U'],1,"[""'Instant'""]",,JOU,Uncommon
2003,Stern Dismissal,['U'],1,"[""'Instant'""]",,THB,Common
2004,Submerge,['U'],5,"[""'Instant'""]",,NE,Uncommon
2005,Tivadar of Thorn,['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Knight'""]",TSP,Rare
2006,"Tourach, Dread Cantor",['B'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Cleric'""]",MH2,Mythic
2007,Winter Orb,,2,"[""'Artifact'""]",,MED,Rare
2008,Ancient Grudge,['R'],2,"[""'Instant'""]",,TSR,Common
2009,Celestial Purge,['W'],2,"[""'Instant'""]",,MM2,Uncommon
2010,Crack the Earth,['R'],1,"[""'Sorcery'""]","[""'Arcane'""]",BOK,Common
2011,Drannith Magistrate,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",IKO,Rare
2012,Eliminate,['B'],2,"[""'Instant'""]",,STA,Uncommon
2013,Extirpate,['B'],1,"[""'Instant'""]",,PLC,Rare
2014,Liquimetal Coating,,2,"[""'Artifact'""]",,BRR,Uncommon
2015,Sanctifier en-Vec,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",MH2,Rare
2016,Spellskite,,2,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Horror'""]",NPH,Rare
2017,Sundering Titan,,8,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",DST,Rare
2018,Circle of Protection: Blue,['W'],2,"[""'Enchantment'""]",,8ED,Uncommon
2019,Coalition Honor Guard,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Flagbearer'""]",EMA,Common
2020,Crimson Acolyte,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",IN,Common
2021,Curse of Chains,"['U', 'W']",2,"[""'Enchantment'""]","[""'Aura'""]",SHM,Common
2022,Dust to Dust,['W'],3,"[""'Sorcery'""]",,MED,Common
2023,Envelop,['U'],1,"[""'Instant'""]",,JUD,Common
2024,Introduction to Prophecy,,3,"[""'Sorcery'""]","[""'Lesson'""]",STX,Common
2025,Last Breath,['W'],2,"[""'Instant'""]",,2X2,Common
2026,Nature's Chant,"['G', 'W']",2,"[""'Instant'""]",,MH1,Common
2027,Obsidian Acolyte,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",IN,Common
2028,Rotten Reunion,['B'],1,"[""'Instant'""]",,MID,Common
2029,Scattershot Archer,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Archer'""]",CON,Common
2030,Standard Bearer,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Flagbearer'""]",AP,Common
2031,Steel Sabotage,['U'],1,"[""'Instant'""]",,2XM,Common
2032,Tectonic Hazard,['R'],1,"[""'Sorcery'""]",,LCI,Common
2033,Troublemaker Ouphe,['G'],2,"[""'Creature'""]","[""'Ouphe'""]",WOE,Common
2034,"Ashiok, Dream Render","['B', 'U']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Ashiok'""]",WAR,Uncommon
2035,Banewhip Punisher,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",HOU,Uncommon
2036,Knight of Dusk's Shadow,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",DMU,Uncommon
2037,Nimble Larcenist,"['B', 'U', 'W']",3,"[""'Creature'""]","[""'Bird'"", ""'Rogue'""]",SNC,Uncommon
2038,Notion Thief,"['B', 'U']",4,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",DGM,Rare
2039,Ray of Enfeeblement,['B'],1,"[""'Instant'""]",,AFR,Uncommon
2040,"Reidane, God of the Worthy",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",KHM,Rare
2041,Remorseful Cleric,['W'],2,"[""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",M19,Rare
2042,Young Pyromancer,['R'],2,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",2X2,Uncommon
2043,Boon-Bringer Valkyrie,['W'],5,"[""'Creature'""]","[""'Angel'"", ""'Warrior'""]",MOM,Rare
2044,"Kura, the Boundless Sky",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Dragon'"", ""'Spirit'""]",NEO,Mythic
2045,Malicious Eclipse,['B'],3,"[""'Sorcery'""]",,LCI,Uncommon
