event id,card name,copies
178,"Inti, Seneschal of the Sun",2
178,Island,9
178,Jetmir's Garden,1
178,Kappa Cannoneer,2
178,Karakas,1
178,"Karn, the Great Creator",2
178,"Leovold, Emissary of Trest",1
178,Leyline Binding,4
178,Life from the Loam,4
178,Lightning Bolt,6
178,Lion's Eye Diamond,12
178,Lotus Petal,20
178,Lórien Revealed,11
178,Marsh Flats,1
178,Maze of Ith,2
178,Mishra's Bauble,9
178,Misty Rainforest,18
178,Molten Collapse,5
178,Mountain,15
178,Mox Diamond,4
178,Mox Opal,7
178,Murderous Cut,4
178,Murktide Regent,17
178,"Muxus, Goblin Grandee",4
178,Mystic Sanctuary,5
178,Not Dead After All,2
178,Once Upon a Time,3
178,Orcish Bowmasters,31
178,"Otawara, Soaring City",2
178,Painter's Servant,4
178,Patchwork Automaton,4
178,Personal Tutor,7
178,Phyrexian Dragon Engine,1
178,Pithing Needle,2
178,Plains,2
178,Plateau,1
178,Polluted Delta,37
178,Ponder,42
178,Preordain,1
178,Putrid Imp,4
178,Pyroblast,4
178,Questing Druid,1
178,Reanimate,16
178,Red Elemental Blast,1
178,Rishadan Port,2
178,"Sai, Master Thopterist",3
178,Sauron's Ransom,5
178,Savannah,3
178,Scalding Tarn,13
178,Scrubland,1
178,Seasoned Pyromancer,2
178,Seat of the Synod,4
178,Shadowspear,2
178,Shatterskull Smashing,2
178,Shelldock Isle,1
178,Sheoldred's Edict,3
178,Simian Spirit Guide,5
178,Skirk Prospector,4
178,Snow-Covered Island,2
178,Snow-Covered Swamp,1
178,Snuff Out,3
178,Song of Creation,1
178,Soul-Guide Lantern,2
178,Spell Pierce,1
178,Sphere of Resistance,4
178,Spoils of the Vault,1
178,Stalactite Stalker,8
178,Stifle,4
178,Street Wraith,11
178,Swamp,10
178,Swords to Plowshares,4
178,Sylvan Library,2
178,Taiga,4
178,"Teferi, Time Raveler",3
178,Tendrils of Agony,1
178,Terminus,2
178,Thassa's Oracle,5
178,The One Ring,4
178,The Tabernacle at Pendrell Vale,1
178,Thespian's Stage,3
178,Thoughtcast,4
178,Thoughtseize,14
178,Tormod's Crypt,1
178,Troll of Khazad-dûm,16
178,Tropical Island,9
178,Tundra,2
178,Underground Sea,35
178,Up the Beanstalk,12
178,"Uro, Titan of Nature's Wrath",3
178,Urza's Bauble,3
178,Urza's Saga,12
178,Veil of Summer,7
178,Vengevine,4
178,Volcanic Island,4
178,Wail of the Forgotten,3
178,Wasteland,26
178,Watery Grave,1
178,Windswept Heath,3
178,Witherbloom Command,4
178,Wooded Foothills,2
178,Xander's Lounge,1
178,"Yavimaya, Cradle of Growth",2
178,_____ Goblin,4
179,Aether Vial,4
179,Agadeem's Awakening,1
179,Agatha's Soul Cauldron,12
179,Amulet of Vigor,4
179,Ancient Stirrings,3
179,Arboreal Grazer,4
179,Arcbound Ravager,4
179,Architects of Will,4
179,Archmage's Charm,6
179,Autochthon Wurm,4
179,"Azusa, Lost but Seeking",1
179,Bitter Triumph,2
179,Blackcleave Cliffs,9
179,Blood Artist,2
179,Blood Crypt,12
179,Blood Moon,2
179,Bloodstained Mire,12
179,Blooming Marsh,8
179,Boros Garrison,1
179,"Boseiju, Who Endures",16
179,"Boseiju, Who Shelters All",1
179,Brazen Borrower,2
179,Breeding Pool,5
179,Calibrated Blast,4
179,Castle Locthwain,5
179,Cavern of Souls,8
179,Change the Equation,1
179,Chord of Calling,16
179,Cling to Dust,3
179,Colossus Hammer,4
179,Consider,9
179,Counterspell,31
179,Cragcrown Pathway,2
179,Crashing Footfalls,8
179,Crumbling Vestige,2
179,Cultivator Colossus,1
179,Curator of Mysteries,4
179,Darkbore Pathway,2
179,Dauthi Voidwalker,20
179,Dead // Gone,8
179,Death's Shadow,4
179,Deeproot Pilgrimage,3
179,Delighted Halfling,12
179,Demolition Field,3
179,Desert,1
179,Dismember,1
179,Dragon's Rage Channeler,16
179,Drown in the Loch,2
179,Dryad Arbor,3
179,Dryad of the Ilysian Grove,4
179,Dwynen's Elite,4
179,Echoing Deeps,2
179,"Eiganjo, Seat of the Empire",1
179,Eldritch Evolution,2
179,Elven Chorus,3
179,Elvish Archdruid,4
179,Elvish Mystic,3
179,Elvish Warmaster,4
179,Emeria's Call,4
179,"Emrakul, the Aeons Torn",4
179,Endurance,2
179,Esper Sentinel,4
179,Expedition Map,1
179,Expressive Iteration,21
179,"Ezuri, Renegade Leader",1
179,Fable of the Mirror-Breaker,14
179,Fatal Push,20
179,Field of Ruin,3
179,Fiery Islet,3
179,Fire // Ice,10
179,Fire-Lit Thicket,4
179,Firemind's Research,4
179,Flame Slash,1
179,Flame of Anor,11
179,Flooded Strand,12
179,Force of Negation,16
179,Forest,22
179,Forge Anew,2
179,Fulminator Mage,1
179,Gemstone Caverns,7
179,Generous Ent,3
179,Gilded Goose,1
179,Gingerbrute,1
179,Giver of Runes,2
179,"Gix, Yawgmoth Praetor",1
179,Golgari Rot Farm,2
179,Graven Cairns,4
179,Grief,24
179,"Grist, the Hunger Tide",12
179,Grove of the Burnwillows,2
179,Gruul Turf,1
179,Hangarback Walker,4
179,"Hapatra, Vizier of Poisons",3
179,Hardened Scales,4
179,Heritage Druid,4
179,Hidden Volcano,3
179,Ignoble Hierarch,1
179,Inkmoth Nexus,7
179,Inquisition of Kozilek,4
179,"Inti, Seneschal of the Sun",1
179,Island,39
179,Kaldra Compleat,1
179,Ketria Triome,2
179,Khalni Garden,3
179,Kolaghan's Command,2
179,Leaf-Crowned Visionary,2
179,Ledger Shredder,11
179,Lightning Bolt,26
179,Liliana of the Veil,6
179,Living End,4
179,Llanowar Elves,3
179,Lord of Atlantis,4
179,Lórien Revealed,10
179,Magus of the Moon,2
179,Malakir Rebirth,2
179,Marsh Flats,14
179,Master of the Pearl Trident,4
179,Merfolk Trickster,4
179,"Minamo, School at Water's Edge",1
179,Mishra's Bauble,20
179,Mishra's Factory,4
179,Misty Rainforest,30
179,Molten Collapse,5
179,Mountain,4
179,Murktide Regent,20
179,Mutavault,8
179,Nettle Sentinel,4
179,Not Dead After All,20
179,Nurturing Peatland,2
179,Oliphaunt,3
179,Orcish Bowmasters,40
179,Ornithopter,3
179,"Otawara, Soaring City",14
179,Overgrown Tomb,7
179,Patchwork Automaton,4
179,Pendelhaven,5
179,Pithing Needle,4
179,Plains,10
179,Polluted Delta,23
179,Preordain,26
179,Primeval Titan,4
179,Puresteel Paladin,4
179,Quirion Ranger,4
179,"Ragavan, Nimble Pilferer",32
179,"Ral, Izzet Viceroy",1
179,Ramunap Ruins,3
179,Realmwalker,1
179,Repudiate // Replicate,2
179,Rishadan Dockhand,4
179,Scalding Tarn,14
179,Selesnya Sanctuary,2
179,Shadow of Mortality,4
179,Shadowspear,4
179,Shardless Agent,12
179,Sheoldred's Edict,4
179,"Sheoldred, the Apocalypse",12
179,Sigarda's Aid,4
179,Simic Growth Chamber,4
179,Skemfar Shadowsage,2
179,Slayers' Stronghold,1
179,Snapcaster Mage,7
179,Snow-Covered Island,6
179,"Sokenzan, Crucible of Defiance",3
179,Solitude,2
179,Spell Pierce,9
179,Spell Snare,5
179,Spelunking,1
179,Spirebluff Canal,22
179,Spreading Seas,2
179,Springleaf Drum,4
179,Steam Vents,26
179,Stern Scolding,7
179,Stomping Ground,4
179,Stoneforge Mystic,4
179,Strangleroot Geist,3
179,Street Wraith,4
179,Striped Riverwinder,1
179,Stubborn Denial,2
179,Subtlety,17
179,Summoner's Pact,4
179,"Sunhome, Fortress of the Legion",1
179,Sunken Citadel,4
179,Sunken Hollow,1
179,Sunken Ruins,1
179,Sunscorched Desert,4
179,Surge of Salvation,2
179,Svyelun of Sea and Sky,3
179,Swamp,26
179,"Takenuma, Abandoned Mire",6
179,Terminate,4
179,The Mycosynth Gardens,2
179,The One Ring,8
179,The Ozolith,1
179,The Rack,6
179,Thoughtseize,29
179,Throes of Chaos,1
179,Tide Shaper,4
179,Tishana's Tidebinder,14
179,Tolaria West,2
179,Twilight Mire,6
179,Undying Evil,4
179,Unholy Heat,20
179,"Urborg, Tomb of Yawgmoth",9
179,Urza's Saga,20
179,"Valakut, the Molten Pinnacle",2
179,Verdant Catacombs,15
179,Vesuva,1
179,Violent Outburst,12
179,Vodalian Hexcatcher,4
179,Waker of Waves,3
179,Walking Ballista,4
179,Wall of Roots,12
179,Watery Grave,7
179,Welding Jar,3
179,Windswept Heath,3
179,Wooded Foothills,9
179,Wrench Mind,2
179,"Yawgmoth, Thran Physician",12
179,Young Wolf,12
179,"Zabaz, the Glimmerwasp",4
179,Zulaport Cutthroat,1
180,All That Glitters,16
180,Ancient Den,16
180,Archaeomancer,2
180,Ardent Recruit,12
180,Ash Barrens,1
180,Augur of Bolas,4
180,Avenging Hunter,3
180,Birchlore Rangers,4
180,Blood Fountain,1
180,Boros Garrison,1
180,Brainstorm,7
180,Breath Weapon,1
180,Brinebarrow Intruder,3
180,Cast Down,4
180,Chain Lightning,2
180,Cleansing Wildfire,4
180,Contaminated Aquifer,4
180,Counterspell,12
180,Crypt Rats,3
180,Dawnbringer Cleric,1
180,Deadly Dispute,4
180,Deep Analysis,3
180,Defile,3
180,Destroy Evil,1
180,Dispel,1
180,Distant Melody,3
180,Echoing Decay,1
180,Elvish Mystic,2
180,Elvish Vanguard,4
180,Ephemerate,2
180,Experimental Synthesizer,20
180,Faerie Miscreant,4
180,Faerie Seer,4
180,Fanatical Offering,3
180,Force Spike,2
180,Forest,14
180,Frogmite,12
180,Fyndhorn Elves,2
180,Galvanic Blast,20
180,Gingerbrute,12
180,Glacial Floodplain,1
180,Glint Hawk,16
180,Goblin Blast-Runner,4
180,Goblin Bushwhacker,4
180,Goblin Grenade,2
180,Goblin Tomb Raider,8
180,Great Furnace,20
180,Gurmag Angler,4
180,Haunted Mire,1
180,Ice Tunnel,1
180,Ichor Wellspring,2
180,Implement of Combustion,4
180,Island,18
180,Jaspera Sentinel,4
180,Kenku Artificer,1
180,Khalni Garden,4
180,Kor Skyfisher,4
180,Kuldotha Rebirth,4
180,Lead the Stampede,4
180,Lembas,5
180,Lightning Bolt,8
180,Llanowar Elves,2
180,Lotus Petal,4
180,Lórien Revealed,8
180,Makeshift Munitions,1
180,Masked Vandal,1
180,Mental Note,4
180,Moon-Circuit Hacker,4
180,Mountain,14
180,Mulldrifter,3
180,Murmuring Mystic,4
180,Mutagenic Growth,2
180,Myr Enforcer,12
180,Nettle Sentinel,2
180,Ninja of the Deep Hours,4
180,Of One Mind,4
180,Ornithopter,4
180,Plains,1
180,Preordain,2
180,Priest of Titania,4
180,Quirion Ranger,4
180,Razortide Bridge,6
180,Reckless Impulse,4
180,Reckoner's Bargain,2
180,Rustvale Bridge,15
180,Seat of the Synod,3
180,Silverbluff Bridge,11
180,Skred,3
180,Smoke Shroud,2
180,Snap,4
180,Snow-Covered Island,18
180,Snow-Covered Mountain,2
180,Snow-Covered Plains,1
180,Snuff Out,6
180,Spell Pierce,5
180,Spellstutter Sprite,4
180,Spinning Darkness,2
180,Springleaf Drum,12
180,Suffocating Fumes,1
180,Swamp,12
180,Thorn of the Black Rose,3
180,Thought Scour,4
180,Thoughtcast,12
180,Thraben Inspector,8
180,Timberwatch Elf,4
180,Tithing Blade,4
180,Tolarian Terror,4
180,Troll of Khazad-dûm,3
180,Unexpected Fangs,2
180,Union of the Third Path,2
180,Vineshaper Prodigy,1
180,Volatile Fjord,1
180,Voldaren Epicure,4
180,Wedding Invitation,2
180,Wind-Scarred Crag,3
180,Winding Way,4
180,Witch's Cottage,1
180,Wrenn's Resolve,4
181,Absorb,3
181,Aetherflux Reservoir,1
181,Amalia Benavides Aguirre,4
181,Archfiend of the Dross,1
181,Arclight Phoenix,16
181,Bile Blight,1
181,Bitter Triumph,5
181,Blackcleave Cliffs,5
181,Blightstep Pathway,8
181,Blood Crypt,8
181,Bloodtithe Harvester,8
181,Bonecrusher Giant,3
181,"Boseiju, Who Endures",2
181,Castle Ardenvale,1
181,Castle Locthwain,4
181,Castle Vantress,1
181,Cauldron Familiar,3
181,Change the Equation,1
181,Chord of Calling,4
181,Claim the Firstborn,3
181,Clearwater Pathway,3
181,Cling to Dust,2
181,Collected Company,4
181,Concealed Courtyard,2
181,Consider,16
181,Darkslick Shores,4
181,Deadly Dispute,4
181,Den of the Bugbear,3
181,Deserted Beach,4
181,"Dina, Soul Steeper",1
181,Dovin's Veto,4
181,"Eiganjo, Seat of the Empire",1
181,Extraction Specialist,1
181,Fable of the Mirror-Breaker,8
181,Farewell,1
181,Fatal Push,16
181,Field of Ruin,7
181,Fiery Impulse,12
181,Forest,1
181,Galvanic Iteration,4
181,Get Lost,3
181,Glacial Fortress,3
181,Glissa Sunslayer,1
181,Go for the Throat,1
181,Godless Shrine,1
181,Graveyard Trespasser,6
181,Hagra Mauling,1
181,Hall of Storm Giants,8
181,Hallowed Fountain,4
181,Hallowed Moonlight,1
181,Haunted Ridge,3
181,Heartless Act,1
181,Hengegate Pathway,2
181,Hive of the Eye Tyrant,7
181,Ifnir Deadlands,1
181,"Inti, Seneschal of the Sun",3
181,Invoke Despair,3
181,Irrigated Farmland,3
181,Island,11
181,Jwari Disruption,4
181,"Kellan, Daring Traveler",2
181,"Kroxa, Titan of Death's Hunger",3
181,Ledger Shredder,16
181,Lightning Axe,12
181,Liliana of the Veil,3
181,"Liliana, the Last Hope",1
181,Lunarch Veteran,4
181,Make Disappear,3
181,Mana Confluence,4
181,March of Otherworldly Light,2
181,Mayhem Devil,4
181,Memory Deluge,3
181,Mountain,2
181,Mutavault,2
181,Omen of the Sea,4
181,Opt,16
181,"Otawara, Soaring City",5
181,Otherworldly Gaze,4
181,Overgrown Tomb,4
181,Picklock Prankster,16
181,Pieces of the Puzzle,1
181,Plains,2
181,Prosperous Innkeeper,4
181,Ramunap Ruins,1
181,Razorverge Thicket,4
181,Reckoner Bankbuster,3
181,Restless Anchorage,2
181,Return to the Ranks,1
181,Riverglide Pathway,12
181,Scattered Groves,1
181,Sentinel of the Nameless City,1
181,Shark Typhoon,3
181,Sheoldred's Edict,2
181,"Sheoldred, the Apocalypse",7
181,Shipwreck Marsh,1
181,Shivan Reef,1
181,Sign in Blood,1
181,Skyclave Apparition,2
181,Sleight of Hand,15
181,Smuggler's Copter,3
181,"Sokenzan, Crucible of Defiance",2
181,Sorin the Mirthless,1
181,Spell Pierce,4
181,Spikefield Hazard,1
181,Spirebluff Canal,12
181,Steam Vents,14
181,Stormcarved Coast,3
181,Sulfurous Springs,3
181,Sunken Citadel,1
181,Supreme Verdict,3
181,Swamp,15
181,"Takenuma, Abandoned Mire",4
181,"Teferi, Hero of Dominaria",3
181,Temple Garden,3
181,Temporal Trespass,4
181,Temporary Lockdown,4
181,Tenacious Underdog,2
181,The End,1
181,The Wandering Emperor,4
181,Thoughtseize,16
181,Treasure Cruise,15
181,Unlucky Witness,3
181,"Urborg, Tomb of Yawgmoth",3
181,Voice of Resurgence,2
181,Watery Grave,4
181,Welcoming Vampire,1
181,Wildgrowth Walker,4
181,Witch's Oven,4
182,"Aclazotz, Deepest Betrayal",1
182,Adarkar Wastes,4
182,Ambitious Farmhand,4
182,Anoint with Affliction,2
182,Archangel of Wrath,4
182,"Atraxa, Grand Unifier",3
182,Blackcleave Cliffs,5
182,Bloodthirsty Adversary,8
182,Bloodtithe Harvester,8
182,Bonehoard Dracosaur,1
182,"Boseiju, Who Endures",1
182,Breach the Multiverse,3
182,Cavern of Souls,10
182,Caves of Koilos,2
182,Charming Scoundrel,8
182,Cut Down,7
182,Darkslick Shores,8
182,Deep-Cavern Bat,16
182,Demolition Field,2
182,Depopulate,3
182,Destroy Evil,2
182,"Eiganjo, Seat of the Empire",3
182,"Elesh Norn, Mother of Machines",1
182,Ertai Resurrected,4
182,Extract the Truth,1
182,Faerie Mastermind,8
182,"Feldon, Ronom Excavator",2
182,Forest,3
182,Geological Appraiser,8
182,Get Lost,3
182,"Gix, Yawgmoth Praetor",7
182,Go for the Throat,10
182,"Goddric, Cloaked Reveler",6
182,Haunted Ridge,8
182,Herd Migration,4
182,Invasion of Zendikar,3
182,Island,3
182,Jetmir's Garden,4
182,"Kaya, Intangible Slayer",1
182,Kumano Faces Kakkazan,8
182,Lay Down Arms,3
182,Leyline Binding,4
182,Lightning Strike,8
182,Liliana of the Veil,1
182,Loran of the Third Path,4
182,Make Disappear,5
182,Mishra's Foundry,6
182,Monastery Swiftspear,8
182,Mountain,41
182,Nahiri's Warcrafting,4
182,"Nissa, Ascended Animist",1
182,Obscura Storefront,4
182,Ossification,1
182,"Otawara, Soaring City",2
182,Plains,13
182,Play with Fire,8
182,Plaza of Heroes,4
182,Preacher of the Schism,14
182,Raffine's Tower,10
182,"Raffine, Scheming Seer",8
182,Restless Anchorage,3
182,Restless Vents,8
182,Sanctuary Warden,1
182,Serra Paragon,3
182,Shattered Sanctum,5
182,"Sheoldred, the Apocalypse",9
182,Shipwreck Marsh,5
182,"Sokenzan, Crucible of Defiance",6
182,Spara's Headquarters,4
182,Spell Pierce,1
182,"Squee, Dubious Monarch",6
182,Subterranean Schooner,6
182,Sulfurous Springs,6
182,Sunfall,6
182,Swamp,15
182,"Takenuma, Abandoned Mire",3
182,The Cruelty of Gix,6
182,The Eternal Wanderer,2
182,The Restoration of Eiganjo,3
182,The Wandering Emperor,5
182,Thundering Raiju,1
182,Tishana's Tidebinder,2
182,Topiary Stomper,4
182,Trumpeting Carnosaur,8
182,Underground River,5
182,Up the Beanstalk,4
182,Wedding Announcement,4
182,Witchstalker Frenzy,7
182,Ziatora's Proving Ground,4
183,Ancestral Recall,1
183,Black Lotus,1
183,Brainstorm,1
183,Demonic Tutor,1
183,Dig Through Time,1
183,Flusterstorm,1
183,Force of Negation,3
183,Force of Will,4
183,Gitaxian Probe,1
183,Island,1
183,Lórien Revealed,4
183,Manifold Key,1
183,Mental Misstep,1
183,Mishra's Bauble,4
183,Misty Rainforest,1
183,Mox Emerald,1
183,Mox Jet,1
183,Mox Pearl,1
183,Mox Ruby,1
183,Mox Sapphire,1
183,Orcish Bowmasters,4
183,Polluted Delta,1
183,Repeal,1
183,Scalding Tarn,1
183,Snapcaster Mage,1
183,Sol Ring,1
183,Spell Pierce,2
183,Spreading Seas,1
183,Strip Mine,1
183,Time Vault,1
183,Time Walk,1
183,Tolarian Academy,1
183,Treasure Cruise,1
183,Underground Sea,4
183,Urza's Saga,4
183,Wasteland,4
186,Abundant Growth,4
186,Aether Spellbomb,1
186,Aether Vial,8
186,Agatha's Soul Cauldron,4
186,Ancient Tomb,24
186,Animate Dead,4
186,Archon of Cruelty,1
186,Arid Mesa,4
186,"Atraxa, Grand Unifier",2
186,Batterskull,1
186,Battle Cry Goblin,8
186,Bayou,3
186,Birds of Paradise,1
186,Blood Moon,11
186,Bojuka Bog,1
186,"Boseiju, Who Endures",2
186,Brainstorm,20
186,Brazen Borrower,3
186,Breya's Apprentice,2
186,Broadside Bombardiers,20
186,Cavern of Souls,10
186,Caves of Chaos Adventurer,7
186,Chalice of the Void,19
186,Chrome Mox,16
186,City of Traitors,19
186,Cloudpost,4
186,Collector Ouphe,1
186,Counterspell,3
186,Crashing Footfalls,3
186,Crop Rotation,4
186,Dark Depths,1
186,Daze,10
186,Delver of Secrets,4
186,Den of the Bugbear,4
186,Dismember,2
186,Dress Down,5
186,Drown in the Loch,1
186,Dryad Arbor,1
186,Echoing Deeps,1
186,Elvish Reclaimer,4
186,Elvish Spirit Guide,7
186,"Emrakul, the Aeons Torn",1
186,"Emry, Lurker of the Loch",4
186,Endurance,4
186,Ensnaring Bridge,1
186,Entomb,4
186,Ephemerate,1
186,Eternal Witness,1
186,Eye of Ugin,1
186,Fable of the Mirror-Breaker,12
186,Fatal Push,1
186,Fiend Artisan,2
186,Fire // Ice,4
186,Flickerwisp,3
186,Flooded Strand,8
186,Force of Negation,8
186,Force of Will,28
186,Forest,7
186,Fury,8
186,Gaddock Teeg,2
186,Gaea's Cradle,1
186,Glacial Chasm,1
186,Glimmerpost,4
186,Goblin Engineer,4
186,Goblin Matron,6
186,Goblin Rabblemaster,10
186,Goblin Ringleader,8
186,Goblin Warchief,4
186,Goblin Welder,4
186,Great Furnace,4
186,Green Sun's Zenith,9
186,Grief,8
186,"Grist, the Hunger Tide",3
186,Horizon Canopy,1
186,Hullbreacher,2
186,Ice-Fang Coatl,3
186,Island,4
186,Kaldra Compleat,1
186,Karakas,8
186,Knight of the Reliquary,4
186,"Laelia, the Blade Reforged",1
186,"Lagrella, the Magpie",2
186,Legolas's Quick Reflexes,2
186,"Leovold, Emissary of Trest",2
186,Life from the Loam,2
186,Lightning Bolt,3
186,Lion Sash,1
186,Loran of the Third Path,3
186,Lotus Petal,8
186,Lórien Revealed,10
186,Magus of the Moon,1
186,Marsh Flats,4
186,Maze of Ith,1
186,Metallic Rebuke,1
186,"Minsc & Boo, Timeless Heroes",2
186,Mishra's Bauble,4
186,Misty Rainforest,12
186,Mother of Runes,6
186,Mountain,26
186,Mox Opal,4
186,Murderous Cut,2
186,Murktide Regent,6
186,"Muxus, Goblin Grandee",8
186,Mystic Sanctuary,2
186,Mystical Dispute,2
186,Noble Hierarch,3
186,Nurturing Peatland,1
186,Once Upon a Time,8
186,Orcish Bowmasters,20
186,"Otawara, Soaring City",2
186,Outland Liberator,1
186,Passageway Seer,1
186,Patchwork Automaton,4
186,Phyrexian Devourer,1
186,Phyrexian Dragon Engine,1
186,Phyrexian Dreadnought,2
186,Pithing Needle,4
186,Plague Engineer,1
186,Plains,7
186,Polluted Delta,15
186,Ponder,15
186,Portal to Phyrexia,1
186,Primeval Titan,3
186,Prismatic Ending,3
186,Prismatic Vista,7
186,Questing Beast,1
186,Reanimate,8
186,Recruiter of the Guard,7
186,Renegade Rallier,1
186,Sauron's Ransom,2
186,Savannah,4
186,Scalding Tarn,1
186,Scrubland,5
186,Seat of the Synod,4
186,Shadowspear,1
186,Shardless Agent,4
186,Shatterskull Smashing,16
186,Sheoldred's Edict,1
186,Simian Spirit Guide,21
186,Skyclave Apparition,3
186,Snow-Covered Forest,2
186,Snow-Covered Island,3
186,Snow-Covered Plains,2
186,Snow-Covered Swamp,1
186,Snuff Out,1
186,"Sokenzan, Crucible of Defiance",2
186,Solitude,6
186,Spell Pierce,1
186,Spellseeker,1
186,Stalactite Stalker,4
186,Stifle,2
186,Stoneforge Mystic,4
186,Swamp,2
186,Swords to Plowshares,16
186,"Syr Ginger, the Meal Ender",2
186,Taiga,1
186,"Thalia, Guardian of Thraben",5
186,The One Ring,8
186,Thespian's Stage,1
186,Thought Monitor,3
186,Thoughtcast,4
186,Thoughtseize,4
186,Trinisphere,7
186,Troll of Khazad-dûm,8
186,Tropical Island,9
186,Tundra,5
186,"Ulamog, the Ceaseless Hunger",1
186,Umezawa's Jitte,1
186,Underground Sea,12
186,Unlicensed Hearse,1
186,Up the Beanstalk,4
186,"Uro, Titan of Nature's Wrath",6
186,Urza's Bauble,4
186,Urza's Saga,4
186,Verdant Catacombs,3
186,Vesuva,2
186,Violent Outburst,4
186,Volcanic Island,2
186,Wail of the Forgotten,1
186,Walking Ballista,1
186,Wasteland,29
186,Watery Grave,1
186,Windswept Heath,10
186,Witherbloom Command,3
186,Wooded Foothills,4
186,"Yavimaya, Cradle of Growth",2
186,_____ Goblin,8
187,Aether Vial,4
187,Agatha's Soul Cauldron,3
187,Amulet of Vigor,4
187,Ancient Stirrings,7
187,Arboreal Grazer,4
187,Arcbound Ravager,4
187,Architects of Will,7
187,Arid Mesa,7
187,Asmoranomardicadaistinaculdacar,4
187,"Azusa, Lost but Seeking",2
187,Blackcleave Cliffs,13
187,Blast Zone,1
187,Blood Crypt,18
187,Blood Moon,2
187,Bloodchief's Thirst,1
187,Bloodstained Mire,24
187,Boros Charm,4
187,Boros Garrison,1
187,"Boseiju, Who Endures",15
187,Brazen Borrower,1
187,Breeding Pool,9
187,Cabal Coffers,5
187,Castle Locthwain,3
187,Castle Vantress,1
187,Cavern of Souls,3
187,Change the Equation,1
187,Chromatic Sphere,4
187,Chromatic Star,3
187,Cling to Dust,5
187,Consider,3
187,Counterspell,12
187,Cragcrown Pathway,4
187,Crashing Footfalls,16
187,Crumbling Vestige,2
187,Cultivator Colossus,1
187,Curator of Mysteries,8
187,Damnation,2
187,Dauthi Voidwalker,26
187,Day's Undoing,2
187,Dead // Gone,16
187,Deeproot Pilgrimage,3
187,Delighted Halfling,4
187,Demolition Field,5
187,Dismember,3
187,Dragon's Rage Channeler,16
187,Dragonskull Summit,3
187,Dryad of the Ilysian Grove,4
187,Echoing Deeps,2
187,"Elesh Norn, Mother of Machines",1
