card id,card name,colors,cmc,type,subtype,MTGO_id,cardset,rarity,foil,latest price
1446,Ox of Agonas,['R'],5,"[""'Creature'""]","[""'Ox'""]",79418,THB,Mythic,0,1.27
1447,Phyrexian Devourer,,6,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Construct'""]",30704,ME2,Uncommon,0,0.09
1448,Phyrexian Tower,,0,"[""'Legendary'"", ""'Land'""]",,11961,UZ,Rare,0,10.15
1449,Putrid Imp,['B'],1,"[""'Creature'""]","[""'Zombie'"", ""'Imp'""]",52955,VMA,Common,0,0.002
1450,"Sauron, the Dark Lord","['B', 'R', 'U']",6,"[""'Legendary'"", ""'Creature'""]","[""'Avatar'"", ""'Horror'""]",119898,LTR,Mythic,0,0.009000000000000001
1451,Soulherder,"['U', 'W']",3,"[""'Creature'""]","[""'Spirit'""]",72800,MH1,Uncommon,0,0.009000000000000001
1452,"Thalia, Heretic Cathar",['W'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",61308,EMN,Rare,0,0.007
1453,"Titania, Protector of Argoth",['G'],5,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",90997,MH2,Mythic,0,0.007
1454,Twinshot Sniper,['R'],4,"[""'Artifact'"", ""'Creature'""]","[""'Goblin'"", ""'Archer'""]",97270,NEO,Uncommon,0,0.003
1455,Unlicensed Hearse,,2,"[""'Artifact'""]","[""'Vehicle'""]",99725,PRM,Rare,0,3.77
1456,Veteran Explorer,['G'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'"", ""'Scout'""]",82407,2XM,Uncommon,1,0.005
1457,"Éowyn, Fearless Knight","['R', 'W']",4,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Knight'""]",112312,LTR,Rare,0,0.006
1458,Baleful Mastery,['B'],4,"[""'Instant'""]",,88605,STX,Rare,0,0.07
1459,Call of the Death-Dweller,['B'],3,"[""'Sorcery'""]",,80165,IKO,Uncommon,0,0.003
1460,Dromoka's Command,"['G', 'W']",2,"[""'Instant'""]",,56182,DTK,Rare,0,0.007
1461,Finale of Devastation,['G'],2,"[""'Sorcery'""]",,71926,WAR,Mythic,0,1.18
1462,Flick a Coin,['R'],3,"[""'Instant'""]",,116576,WOE,Common,0,0.002
1463,Mox Amber,,0,"[""'Legendary'"", ""'Artifact'""]",,67913,DAR,Mythic,0,1.6600000000000001
1464,Sarinth Steelseeker,['G'],2,"[""'Creature'""]","[""'Human'"", ""'Artificer'"", ""'Scout'""]",104996,BRO,Uncommon,0,0.003
1465,Sprite Dragon,"['R', 'U']",2,"[""'Creature'""]","[""'Faerie'"", ""'Dragon'""]",80431,IKO,Uncommon,0,0.003
1466,Tear Asunder,['G'],2,"[""'Instant'""]",,102842,DMU,Uncommon,0,0.003
1467,Echoing Truth,['U'],2,"[""'Instant'""]",,20363,DST,Common,0,0.04
1468,Foundry Helix,"['R', 'W']",3,"[""'Instant'""]",,90769,MH2,Common,0,0.002
1469,Lorehold Campus,,0,"[""'Land'""]",,89043,STX,Common,0,0.002
1470,Mnemonic Wall,['U'],5,"[""'Creature'""]","[""'Wall'""]",66013,IMA,Common,0,0.002
1471,Ramosian Rally,['W'],4,"[""'Instant'""]",,13437,MM,Common,0,0.54
1472,Fireblade Charger,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",83251,ZNR,Uncommon,0,0.003
1473,Kazuul's Fury,['R'],3,"[""'Instant'""]",,83265,ZNR,Uncommon,0,0.003
1474,"Kellan, the Fae-Blooded",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Faerie'""]",116048,WOE,Mythic,0,0.09
1475,"Kemba, Kha Enduring",['W'],2,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Cleric'""]",105949,ONE,Rare,0,0.006
1476,Loran's Escape,['W'],1,"[""'Instant'""]",,104646,BRO,Common,0,0.002
1477,"Nahiri, the Unforgiving","['R', 'W']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Nahiri'""]",106059,ONE,Mythic,0,0.009000000000000001
1478,Resolute Strike,['W'],1,"[""'Instant'""]",,83013,ZNR,Common,0,0.002
1479,Voldaren Thrillseeker,['R'],3,"[""'Creature'""]","[""'Vampire'"", ""'Warrior'""]",110210,MOM,Rare,0,0.02
1480,Bushwhack,['G'],1,"[""'Sorcery'""]",,104966,BRO,Uncommon,0,0.003
1481,Errant and Giada,"['U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Angel'""]",110336,MOM,Rare,0,0.006
1482,Kitesail Larcenist,['U'],3,"[""'Creature'""]","[""'Human'"", ""'Pirate'""]",117918,LCI,Rare,0,0.04
1483,Surge Engine,,2,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",104781,BRO,Mythic,1,0.09
1484,Tainted Observer,"['G', 'U']",3,"[""'Creature'""]","[""'Phyrexian'"", ""'Bird'""]",106649,ONE,Uncommon,0,0.003
1485,Tough Cookie,['G'],2,"[""'Artifact'"", ""'Creature'""]","[""'Food'"", ""'Golem'""]",116728,WOE,Uncommon,0,0.003
1486,Treasure Map,,2,"[""'Artifact'""]",,118380,LCI,Rare,0,0.006
1487,Zoetic Glyph,['U'],3,"[""'Enchantment'""]","[""'Aura'""]",117974,LCI,Uncommon,0,0.003
1488,Abrade,['R'],2,"[""'Instant'""]",,118074,LCI,Common,0,0.002
1489,Brain Freeze,['U'],2,"[""'Instant'""]",,53153,VMA,Uncommon,0,0.003
1490,Demonic Consultation,['B'],1,"[""'Instant'""]",,30410,ME2,Uncommon,0,0.58
1491,Terror of the Peaks,['R'],5,"[""'Creature'""]","[""'Dragon'""]",81555,M21,Mythic,0,1.56
1492,Back to Basics,['U'],3,"[""'Enchantment'""]",,12287,UZ,Rare,0,3.13
1493,Counterbalance,['U'],2,"[""'Enchantment'""]",,24592,CSP,Uncommon,1,2.29
1494,Echo of Eons,['U'],6,"[""'Sorcery'""]",,72464,MH1,Mythic,0,1.34
1495,"Jace, the Mind Sculptor",['U'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Jace'""]",60642,EMA,Mythic,1,0.2
1496,"Jirina, Dauntless General","['B', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",109072,MAT,Rare,0,0.009000000000000001
1497,Scroll Rack,,2,"[""'Artifact'""]",,85457,CMR,Mythic,1,4.53
1498,Vesuvan Drifter,['U'],3,"[""'Creature'""]","[""'Shapeshifter'""]",108954,MAT,Rare,0,0.02
1499,Angelsong,['W'],2,"[""'Instant'""]",,31067,ALA,Common,0,0.002
1500,Black Dragon Gate,,0,"[""'Land'""]","[""'Gate'""]",100732,CLB,Common,0,0.1
1501,Cast into the Fire,['R'],2,"[""'Instant'""]",,112146,LTR,Common,0,0.002
1502,Chittering Rats,['B'],3,"[""'Creature'""]","[""'Rat'""]",62445,PRM,Common,0,0.002
1503,Judge's Familiar,"['U', 'W']",1,"[""'Creature'""]","[""'Bird'""]",120911,RVR,Common,0,0.003
1504,Mukotai Ambusher,['B'],4,"[""'Artifact'"", ""'Creature'""]","[""'Rat'"", ""'Ninja'""]",97148,NEO,Common,0,0.002
1505,Okiba-Gang Shinobi,['B'],5,"[""'Creature'""]","[""'Rat'"", ""'Ninja'""]",21813,BOK,Common,0,0.06
1506,Phyrexian Rager,['B'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Horror'""]",107687,DMR,Common,0,0.002
1507,Remove Soul,['U'],2,"[""'Instant'""]",,33586,ME3,Common,0,0.002
1508,Mazemind Tome,,2,"[""'Artifact'""]",,81691,M21,Rare,0,0.02
1509,Scattered Groves,,0,"[""'Land'""]","[""'Forest'"", ""'Plains'""]",64156,AKH,Rare,0,0.006
1510,Slaughter Games,"['B', 'R']",4,"[""'Sorcery'""]",,46493,RTR,Rare,0,0.006
1511,Tale's End,['U'],2,"[""'Instant'""]",,73053,M20,Rare,0,0.03
1512,Temple of Enlightenment,,0,"[""'Land'""]",,79616,THB,Rare,0,0.006
1513,Temple of Plenty,,0,"[""'Land'""]",,79620,THB,Rare,0,0.006
1514,Waste Not,['B'],2,"[""'Enchantment'""]",,115901,WOT,Rare,1,0.02
1515,"Ash, Party Crasher","['R', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Peasant'""]",116746,WOE,Uncommon,0,0.003
1516,Restless Bivouac,,0,"[""'Land'""]",,116232,WOE,Rare,0,0.05
1517,Sanguine Evangelist,['W'],3,"[""'Creature'""]","[""'Vampire'"", ""'Cleric'""]",117850,LCI,Rare,0,0.009000000000000001
1518,Tocasia's Welcome,['W'],3,"[""'Enchantment'""]",,104679,BRO,Rare,1,0.26
1519,Chain of Vapor,['U'],1,"[""'Instant'""]",,62513,PRM,Uncommon,0,0.003
1520,Regrowth,['G'],2,"[""'Sorcery'""]",,72722,MH1,Uncommon,0,0.003
1521,Lightning Greaves,,2,"[""'Artifact'""]","[""'Equipment'""]",118595,LCC,Uncommon,1,0.003
1522,Nimble Obstructionist,['U'],3,"[""'Creature'""]","[""'Bird'"", ""'Wizard'""]",64564,HOU,Rare,0,0.01
1523,Beseech the Queen,['B'],6,"[""'Sorcery'""]",,29611,SHM,Uncommon,0,0.02
1524,Cosmic Rebirth,"['G', 'W']",3,"[""'Instant'""]",,108895,MAT,Uncommon,1,0.04
1525,Explore,['G'],2,"[""'Sorcery'""]",,35577,WWK,Common,0,0.002
1526,Faithful Mending,"['U', 'W']",2,"[""'Instant'""]",,93444,MID,Uncommon,0,0.003
1527,Legions to Ashes,"['B', 'W']",3,"[""'Sorcery'""]",,105051,BRO,Rare,1,0.01
1528,Sword of Fire and Ice,,3,"[""'Artifact'""]","[""'Equipment'""]",20535,DST,Rare,0,0.02
1529,The Rack,,1,"[""'Artifact'""]",,25998,TSB,Rare,1,3.88
1530,Unburial Rites,['B'],5,"[""'Sorcery'""]",,101674,2X2,Uncommon,0,0.003
1531,Vindicate,"['B', 'W']",3,"[""'Sorcery'""]",,31391,PRM,Rare,0,0.006
1532,Waterlogged Grove,,0,"[""'Land'""]",,72870,MH1,Rare,0,0.2
1533,Zuran Orb,,0,"[""'Artifact'""]",,91027,MH2,Uncommon,0,0.003
1534,False Summoning,['U'],2,"[""'Instant'""]",,38928,ME4,Common,0,0.002
1535,Rite of Flame,['R'],1,"[""'Sorcery'""]",,24675,CSP,Common,0,0.13
1536,Sandstone Needle,,0,"[""'Land'""]",,13539,MM,Common,0,3.83
1537,Trailblazer's Torch,,4,"[""'Artifact'""]","[""'Equipment'""]",100718,CLB,Common,0,2.67
1538,Archangel Avacyn,['W'],5,"[""'Legendary'"", ""'Creature'""]","[""'Angel'""]",59766,SOI,Mythic,0,0.01
1539,Binding the Old Gods,"['B', 'G']",4,"[""'Enchantment'""]","[""'Saga'""]",87755,KHM,Uncommon,0,0.003
1540,Callous Bloodmage,['B'],3,"[""'Creature'""]","[""'Vampire'"", ""'Warlock'""]",88609,STX,Rare,0,0.007
1541,Fae of Wishes,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",78192,ELD,Rare,0,0.007
1542,Gifted Aetherborn,['B'],2,"[""'Creature'""]","[""'Aetherborn'"", ""'Vampire'""]",62681,AER,Uncommon,0,0.007
1543,Hagra Mauling,['B'],4,"[""'Instant'""]",,83175,ZNR,Rare,0,0.009000000000000001
1544,Ifnir Deadlands,,0,"[""'Land'""]","[""'Desert'""]",64882,HOU,Uncommon,0,0.003
1545,"Kinnan, Bonder Prodigy","['G', 'U']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Druid'""]",80393,IKO,Mythic,0,0.28
1546,"Lukka, Coppercoat Outcast",['R'],5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Lukka'""]",80259,IKO,Mythic,0,0.09
1547,Moon-Blessed Cleric,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Elf'"", ""'Cleric'""]",91554,AFR,Uncommon,0,0.003
1548,Murderous Rider,['B'],3,"[""'Creature'""]","[""'Zombie'"", ""'Knight'""]",78308,ELD,Rare,0,0.03
1549,Reduce // Rubble,['U'],6,"[""'Instant'""]",,64062,AKH,Uncommon,0,0.003
1550,Renegade Rallier,"['G', 'W']",3,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",64999,PRM,Uncommon,0,0.003
1551,Retraction Helix,['U'],1,"[""'Instant'""]",,67056,A25,Common,0,0.002
1552,Sheoldred,['B'],4,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",109666,MOM,Mythic,0,0.49
1553,Spell Queller,"['U', 'W']",3,"[""'Creature'""]","[""'Spirit'""]",61480,EMN,Rare,0,0.04
1554,The Scarab God,"['B', 'U']",5,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",64774,HOU,Mythic,0,0.02
1555,Trial of Ambition,['B'],2,"[""'Enchantment'""]",,63828,AKH,Uncommon,0,0.003
1556,Voice of the Blessed,['W'],2,"[""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",94386,VOW,Rare,0,0.18
1557,Gaea's Blessing,['G'],2,"[""'Sorcery'""]",,67787,DAR,Uncommon,0,0.003
1558,Stonecoil Serpent,,0,"[""'Artifact'"", ""'Creature'""]","[""'Snake'""]",78616,ELD,Rare,0,0.03
1559,Empty the Warrens,['R'],4,"[""'Sorcery'""]",,107725,DMR,Common,0,0.002
1560,Gamble,['R'],1,"[""'Sorcery'""]",,52765,VMA,Rare,0,0.1
1561,Goblin Charbelcher,,4,"[""'Artifact'""]",,20237,MRD,Rare,0,0.006
1562,Peat Bog,,0,"[""'Land'""]",,13397,MM,Common,0,3.91
1563,Seething Song,['R'],3,"[""'Instant'""]",,19991,MRD,Common,0,0.002
1564,Brightclimb Pathway,,0,"[""'Land'""]",,83515,ZNR,Rare,0,0.17
1565,Calibrated Blast,['R'],3,"[""'Instant'""]",,90609,MH2,Rare,0,0.006
1566,Mishra's Factory,,0,"[""'Land'""]",,91031,MH2,Uncommon,0,0.003
1567,Night's Whisper,['B'],2,"[""'Sorcery'""]",,60837,EMA,Common,0,0.85
1568,Shadow of Mortality,['B'],15,"[""'Creature'""]","[""'Avatar'""]",98407,SNC,Rare,0,0.007
1569,Wrench Mind,['B'],2,"[""'Sorcery'""]",,19711,MRD,Common,0,0.002
1570,Evolving Wilds,,0,"[""'Land'""]",,116900,WOE,Common,0,0.002
1571,Sawblade Scamp,['R'],1,"[""'Creature'""]","[""'Phyrexian'"", ""'Beast'""]",106509,ONE,Common,0,0.002
1572,Can't Stay Away,"['B', 'W']",2,"[""'Sorcery'""]",,93424,MID,Rare,0,0.02
1573,Gallia of the Endless Dance,"['G', 'R']",2,"[""'Legendary'"", ""'Creature'""]","[""'Satyr'""]",79558,THB,Rare,0,0.006
1574,"Samut, Vizier of Naktamun","['G', 'R']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Warrior'"", ""'Cleric'""]",109098,MAT,Mythic,0,0.01
1575,Strangle,['R'],1,"[""'Sorcery'""]",,98469,SNC,Common,0,0.002
1576,Thing in the Ice,['U'],2,"[""'Creature'""]","[""'Horror'""]",59868,SOI,Rare,0,0.03
1577,Voyaging Satyr,['G'],2,"[""'Creature'""]","[""'Satyr'"", ""'Druid'""]",50178,THS,Common,0,0.002
1578,Devious Cover-Up,['U'],4,"[""'Instant'""]",,96314,DBL,Common,0,0.002
1579,Dissipate,['U'],3,"[""'Instant'""]",,93034,MID,Uncommon,0,0.003
1580,Faerie Dreamthief,['B'],1,"[""'Creature'""]","[""'Faerie'"", ""'Warlock'""]",116490,WOE,Uncommon,0,0.003
1581,Gnawing Vermin,['B'],1,"[""'Creature'""]","[""'Rat'""]",104820,BRO,Uncommon,0,0.003
1582,White Sun's Twilight,['W'],2,"[""'Sorcery'""]",,106291,ONE,Rare,0,0.007
1583,"Chandra, Awakened Inferno",['R'],6,"[""'Legendary'"", ""'Planeswalker'""]","[""'Chandra'""]",73153,M20,Mythic,0,0.74
1584,Energy Flux,['U'],3,"[""'Enchantment'""]",,38722,ME4,Uncommon,0,0.22
1585,Breya's Apprentice,['R'],3,"[""'Artifact'"", ""'Creature'""]","[""'Human'"", ""'Artificer'""]",90607,MH2,Rare,0,0.006
1586,Currency Converter,,1,"[""'Artifact'""]",,99907,PRM,Rare,0,8.39
1587,Flooded Grove,,0,"[""'Land'""]",,30136,EVE,Rare,0,0.007
1588,Gut Shot,['R'],1,"[""'Instant'""]",,39932,NPH,Uncommon,0,0.12
1589,"Jace, Wielder of Mysteries",['U'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Jace'""]",71714,WAR,Rare,0,0.03
1590,Moorland Haunt,,0,"[""'Land'""]",,42568,ISD,Rare,0,0.006
1591,Roiling Vortex,['R'],2,"[""'Enchantment'""]",,83287,ZNR,Rare,0,7.34
1592,Scourge of the Skyclaves,['B'],2,"[""'Creature'""]","[""'Demon'""]",83213,ZNR,Mythic,0,0.2
1593,Skullcrack,['R'],2,"[""'Instant'""]",,47901,GTC,Uncommon,0,0.01
1594,Sword of Feast and Famine,,3,"[""'Artifact'""]","[""'Equipment'""]",39549,MBS,Mythic,0,0.14
1595,Filigree Familiar,,3,"[""'Artifact'"", ""'Creature'""]","[""'Fox'""]",85398,CMR,Common,0,0.002
1596,Lys Alana Huntmaster,['G'],4,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",60569,EMA,Common,0,0.002
1597,Clifftop Retreat,,0,"[""'Land'""]",,67943,DAR,Rare,0,0.006
1598,Diabolic Intent,['B'],2,"[""'Sorcery'""]",,104796,BRO,Rare,0,0.11
1599,Exuberant Fuseling,['R'],1,"[""'Creature'""]","[""'Phyrexian'"", ""'Goblin'"", ""'Warrior'""]",106473,ONE,Uncommon,0,0.003
1600,Goblin Instigator,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Rogue'""]",68445,M19,Common,0,0.002
1601,"Liliana, the Last Hope",['B'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Liliana'""]",61152,EMN,Mythic,0,0.15
1602,Rally the Ancestors,['W'],2,"[""'Instant'""]",,55618,FRF,Rare,0,0.006
1603,Rundvelt Hordemaster,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",102760,DMU,Rare,0,0.22
1604,Stitcher's Supplier,['B'],1,"[""'Creature'""]","[""'Zombie'""]",68403,M19,Uncommon,0,0.03
1605,Clay-Fired Bricks,['W'],2,"[""'Artifact'""]",,117788,LCI,Uncommon,0,0.003
1606,Roadside Reliquary,,0,"[""'Land'""]",,97494,NEO,Uncommon,0,0.003
1607,Spring-Loaded Sawblades,['W'],2,"[""'Artifact'""]",,117854,LCI,Uncommon,0,0.003
1608,Gush,['U'],5,"[""'Instant'""]",,61057,PRM,Uncommon,1,0.003
1609,Spirit of the Labyrinth,['W'],2,"[""'Enchantment'"", ""'Creature'""]","[""'Spirit'""]",51769,BNG,Rare,0,0.008
1610,Cabal Pit,,0,"[""'Land'""]",,16454,OD,Uncommon,1,0.06
1611,Chain of Smog,['B'],2,"[""'Sorcery'""]",,17959,ONS,Uncommon,0,0.36
1612,Hexdrinker,['G'],1,"[""'Creature'""]","[""'Snake'""]",72708,MH1,Mythic,0,0.23
1613,Oath of Ghouls,['B'],2,"[""'Enchantment'""]",,10697,EX,Rare,0,0.1
1614,Portal to Phyrexia,,9,"[""'Artifact'""]",,105105,BRO,Mythic,1,0.8
1615,Sinkhole,['B'],2,"[""'Sorcery'""]",,60900,EMA,Rare,1,0.32
1616,Temporal Mastery,['U'],7,"[""'Sorcery'""]",,44047,AVR,Mythic,0,0.04
1617,Witherbloom Apprentice,"['B', 'G']",2,"[""'Creature'""]","[""'Human'"", ""'Druid'""]",89001,STX,Uncommon,0,0.003
1618,Wrenn and Realmbreaker,['G'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Wrenn'""]",110322,MOM,Mythic,0,0.85
1619,Abiding Grace,['W'],3,"[""'Enchantment'""]",,90371,MH2,Uncommon,0,0.003
1620,Academy Ruins,,0,"[""'Legendary'"", ""'Land'""]",,25739,TSP,Rare,0,0.007
1621,All Is Dust,,7,"[""'Tribal'"", ""'Sorcery'""]","[""'Eldrazi'""]",57202,MM2,Rare,0,0.49
1622,Bloodchief's Thirst,['B'],1,"[""'Sorcery'""]",,83151,ZNR,Uncommon,0,0.003
1623,Consume Spirit,['B'],2,"[""'Sorcery'""]",,19709,MRD,Common,0,0.002
1624,Eladamri's Call,"['G', 'W']",2,"[""'Instant'""]",,72766,MH1,Rare,0,0.12
1625,Eldrazi Temple,,0,"[""'Land'""]",,36780,ROE,Rare,0,0.04
1626,Engineered Explosives,,0,"[""'Artifact'""]",,20700,5DN,Rare,0,6.48
1627,Erebos's Intervention,['B'],1,"[""'Instant'""]",,79312,THB,Rare,0,0.006
1628,Flamekin Harbinger,['R'],1,"[""'Creature'""]","[""'Elemental'"", ""'Shaman'""]",28281,LRW,Uncommon,0,0.004
1629,Kami of False Hope,['W'],1,"[""'Creature'""]","[""'Spirit'""]",21665,BOK,Common,0,0.002
1630,Karn's Sylex,,3,"[""'Legendary'"", ""'Artifact'""]",,102944,DMU,Mythic,0,0.34
1631,Martyr of Sands,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",24749,CSP,Common,0,0.003
1632,Matter Reshaper,,3,"[""'Creature'""]","[""'Eldrazi'""]",59465,OGW,Rare,0,0.009000000000000001
1633,Mind Stone,,2,"[""'Artifact'""]",,107993,DMR,Common,0,0.002
1634,Mistveil Plains,,0,"[""'Land'""]","[""'Plains'""]",29361,SHM,Uncommon,0,0.008
1635,"Omnath, Locus of the Roil","['G', 'R', 'U']",4,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",73331,M20,Mythic,0,0.05
1636,Reality Smasher,,5,"[""'Creature'""]","[""'Eldrazi'""]",59291,OGW,Rare,0,0.007
1637,Risen Reef,"['G', 'U']",3,"[""'Creature'""]","[""'Elemental'""]",73333,M20,Uncommon,0,0.004
1638,Roaming Throne,,4,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",117701,LCI,Rare,1,0.06
1639,Silvergill Adept,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",66892,PRM,Uncommon,0,0.003
1640,The Stone Brain,,2,"[""'Legendary'"", ""'Artifact'""]",,105119,BRO,Rare,1,1.65
1641,Thought-Knot Seer,,4,"[""'Creature'""]","[""'Eldrazi'""]",59463,OGW,Rare,0,0.02
1642,Thunderkin Awakener,['R'],2,"[""'Creature'""]","[""'Elemental'"", ""'Shaman'""]",73223,M20,Rare,0,0.007
1643,Trinket Mage,['U'],3,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",20718,5DN,Common,0,0.002
1644,Unsettled Mariner,"['U', 'W']",2,"[""'Creature'""]","[""'Shapeshifter'""]",72804,MH1,Rare,0,0.03
1645,Vesperlark,['W'],3,"[""'Creature'""]","[""'Elemental'""]",72442,MH1,Uncommon,0,0.003
1646,Wastes,,0,"[""'Basic'"", ""'Land'""]",,59605,OGW,Common,0,0.002
1647,Winds of Abandon,['W'],2,"[""'Sorcery'""]",,72446,MH1,Rare,0,0.18
1648,Bloodrite Invoker,['B'],3,"[""'Creature'""]","[""'Vampire'"", ""'Shaman'""]",36516,ROE,Common,0,0.002
1649,Benthic Biomancer,['U'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'"", ""'Mutant'""]",71064,RNA,Rare,0,0.006
1650,Kumena's Speaker,['G'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Shaman'""]",65412,XLN,Uncommon,0,0.003
1651,Merfolk Mistbinder,"['G', 'U']",2,"[""'Creature'""]","[""'Merfolk'"", ""'Shaman'""]",66785,RIX,Uncommon,0,0.003
1652,Mistcaller,['U'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",68285,M19,Rare,0,0.006
1653,Cut Short,['W'],3,"[""'Instant'""]",,109814,MOM,Common,0,0.002
1654,Elspeth's Smite,['W'],1,"[""'Instant'""]",,109822,MOM,Uncommon,0,0.003
1655,Anger,['R'],4,"[""'Creature'""]","[""'Incarnation'""]",59077,PZ1,Uncommon,0,0.09
1656,Anje's Ravager,['R'],3,"[""'Creature'""]","[""'Vampire'"", ""'Berserker'""]",77098,C19,Rare,0,4.57
1657,Imperial Recruiter,['R'],3,"[""'Creature'""]","[""'Human'"", ""'Advisor'""]",90985,MH2,Mythic,0,0.06
1658,Spoils of the Vault,['B'],1,"[""'Instant'""]",,19821,MRD,Rare,0,0.008
1659,Tormod's Crypt,,0,"[""'Artifact'""]",,53278,M15,Uncommon,0,0.01
1660,Autochthon Wurm,"['G', 'W']",15,"[""'Creature'""]","[""'Wurm'""]",23496,RAV,Rare,0,0.007
1661,Dwynen's Elite,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",58074,ORI,Uncommon,0,0.003
1662,Elven Chorus,['G'],4,"[""'Enchantment'""]",,112230,LTR,Rare,0,0.007
1663,Elvish Archdruid,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",45326,M13,Rare,0,0.006
1664,Elvish Warmaster,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",87672,KHM,Rare,1,0.2
1665,"Ezuri, Renegade Leader",['G'],3,"[""'Legendary'"", ""'Creature'""]","[""'Elf'"", ""'Warrior'""]",38045,SOM,Rare,0,0.007
1666,Fire-Lit Thicket,,0,"[""'Land'""]",,29501,SHM,Rare,0,0.007
1667,Firemind's Research,"['R', 'U']",2,"[""'Enchantment'""]",,69949,PRM,Rare,0,0.006
1668,Flame Slash,['R'],1,"[""'Sorcery'""]",,36640,ROE,Common,0,0.005
1669,Graven Cairns,,0,"[""'Land'""]",,26702,FUT,Rare,0,0.009000000000000001
1670,Grove of the Burnwillows,,0,"[""'Land'""]",,26710,FUT,Rare,0,0.33
1671,Heritage Druid,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",29004,MOR,Uncommon,0,0.21
1672,Hidden Volcano,,0,"[""'Land'""]","[""'Cave'""]",118402,LCI,Common,0,0.002
1673,Leaf-Crowned Visionary,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",102810,DMU,Rare,0,0.21
1674,"Ral, Izzet Viceroy","['R', 'U']",5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Ral'""]",69763,GRN,Mythic,0,0.007
1675,Realmwalker,['G'],3,"[""'Creature'""]","[""'Shapeshifter'""]",87720,KHM,Rare,1,0.32
1676,Repudiate // Replicate,"['U', 'G']",5,"[""'Instant'""]",,71482,RNA,Rare,0,0.006
1677,Skemfar Shadowsage,['B'],4,"[""'Creature'""]","[""'Elf'"", ""'Cleric'""]",87549,KHM,Uncommon,0,0.003
1678,Sunken Hollow,,0,"[""'Land'""]","[""'Island'"", ""'Swamp'""]",58659,BFZ,Rare,0,0.007
1679,Sunscorched Desert,,0,"[""'Land'""]","[""'Desert'""]",64160,AKH,Common,0,0.002
1680,Throes of Chaos,['R'],4,"[""'Sorcery'""]",,72672,MH1,Uncommon,0,0.003
1681,Wedding Invitation,,2,"[""'Artifact'""]",,94900,VOW,Common,0,0.002
1682,"Kaya, Intangible Slayer","['B', 'W']",7,"[""'Legendary'"", ""'Planeswalker'""]","[""'Kaya'""]",106055,ONE,Rare,0,0.006
1683,Eternal Witness,['G'],3,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",48946,MMA,Uncommon,0,0.03
1684,"Laelia, the Blade Reforged",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Spirit'"", ""'Warrior'""]",90112,PRM,Rare,0,9.99
